Date,OpenMaruti,HighMaruti,LowMaruti,CloseMaruti,VolumeMaruti
26-02-2020 05:45,6298,6304.95,6273.05,6285.35,285704
26-02-2020 06:45,6278,6299,6277.5,6288.1,263390
26-02-2020 07:45,6287,6315.3,6253,6257.6,627606
26-02-2020 08:45,6301.7,6302.75,6186.65,6226,687457
26-02-2020 09:45,6225.05,6276.25,6197.5,6234.85,348125
27-02-2020 03:45,6229.95,6229.95,6170,6183.25,89516
27-02-2020 04:45,6195.3,6248.4,6170,6237,148068
27-02-2020 05:45,6210,6260,6201.55,6255,363296
27-02-2020 06:45,6257,6323,6236.15,6312,510876
27-02-2020 07:45,6306.9,6337.8,6256.3,6283,498615
27-02-2020 08:45,6305.75,6313.55,6263.95,6284,527481
27-02-2020 09:45,6282.05,6301.8,6276.1,6289.8,328361
28-02-2020 03:45,6158.05,6208.4,6106.1,6200,158411
28-02-2020 04:45,6165,6252,6150,6230.05,312173
28-02-2020 05:45,6230,6242.3,6193.9,6219.75,197300
28-02-2020 06:45,6212.3,6258.95,6207.05,6254.85,228615
28-02-2020 07:45,6255,6265.8,6234.55,6250.15,217301
28-02-2020 08:45,6250,6346.8,6246.2,6288.45,675875
28-02-2020 09:45,6285.3,6311.95,6267,6294,134467
02-03-2020 03:45,6409,6432.6,6291.55,6291.55,0
02-03-2020 04:45,6354.75,6369.4,6252,6314,185245
02-03-2020 05:45,6325,6374.3,6304,6345.45,231246
02-03-2020 06:45,6351,6369,6338,6360.45,118650
02-03-2020 07:45,6356.85,6400,6350.6,6364.05,166173
02-03-2020 08:45,6372.95,6400,6275,6281,588961
02-03-2020 09:45,6282.75,6313.4,6250,6285.15,338615
03-03-2020 03:45,6311.15,6394.55,6300.3,6348.2,0
03-03-2020 04:45,6346.35,6358,6281.25,6299.35,175218
03-03-2020 05:45,6314.4,6330,6286.4,6307.1,161167
03-03-2020 06:45,6305.05,6369,6305,6333,213197
03-03-2020 07:45,6354.95,6378,6315.5,6364.95,134813
03-03-2020 08:45,6358,6422.15,6343.4,6389.25,328822
03-03-2020 09:45,6389.3,6404.1,6371,6386.05,132582
04-03-2020 03:45,6390,6419.7,6324.15,6373.95,22113
04-03-2020 04:45,6358,6367.9,6326.05,6352.6,170346
04-03-2020 05:45,6340,6384,6336.45,6363.4,126051
04-03-2020 06:45,6364.95,6375,6327.05,6337.2,238882
04-03-2020 07:45,6350.25,6360,6209,6270.6,491784
04-03-2020 08:45,6252.4,6403,6222.95,6385.75,275445
04-03-2020 09:45,6385.65,6406.45,6340,6384.35,140367
05-03-2020 03:45,6411.8,6437,6330.2,6359.1,66741
05-03-2020 04:45,6358.8,6410,6330.2,6388.05,282916
05-03-2020 05:45,6385.1,6410,6350,6401.9,177901
05-03-2020 06:45,6397,6458.1,6390,6422,210344
05-03-2020 07:45,6427.05,6458.1,6370.05,6387.7,190123
05-03-2020 08:45,6385.65,6410,6354,6354.05,187474
05-03-2020 09:45,6353.75,6366.4,6340.05,6360,34832
06-03-2020 03:45,6184,6236.5,6107.15,6218,137974
06-03-2020 04:45,6217,6232,6180,6214.1,96999
06-03-2020 05:45,6203.65,6279.95,6201.45,6233,267501
06-03-2020 06:45,6237.9,6372.9,6222.9,6350,449991
06-03-2020 07:45,6341.95,6398,6305.45,6379,275329
06-03-2020 08:45,6385.45,6479.85,6357,6459.15,583368
06-03-2020 09:45,6455.5,6475,6385.4,6393.1,255175
09-03-2020 03:45,6301,6374,6231.2,6240.15,0
09-03-2020 04:45,6288.05,6299,6231.2,6293.8,247853
09-03-2020 05:45,6274.95,6314.05,6240,6311.9,227573
09-03-2020 06:45,6298.25,6314.05,6123.6,6153.65,346369
09-03-2020 07:45,6232.75,6253.95,6084.45,6199.85,375527
09-03-2020 08:45,6180,6273,6173,6208.5,324227
09-03-2020 09:45,6208.25,6243.45,6170,6201.1,182628
11-03-2020 03:45,6160,6310.35,6151.65,6170,66231
11-03-2020 04:45,6180,6206,6106.25,6163,335543
11-03-2020 05:45,6167.3,6200,6130.25,6162,255530
11-03-2020 06:45,6195.5,6214.25,6143.2,6189,188867
11-03-2020 07:45,6153.75,6214.25,6119,6146.95,216136
11-03-2020 08:45,6149.2,6192,6119,6145.15,234631
11-03-2020 09:45,6180,6192,6120.8,6146.3,176280
12-03-2020 03:45,5934.8,5934.8,5790.1,5802.1,83780
12-03-2020 04:45,5802,5802.65,5714,5749,228516
12-03-2020 05:45,5746.25,5776.55,5710,5741.3,141150
12-03-2020 06:45,5739.75,5807.95,5739.75,5746.15,119168
12-03-2020 07:45,5748,5794,5731.2,5751.1,118853
12-03-2020 08:45,5747.8,5758.5,5556.2,5624.3,349166
12-03-2020 09:45,5624.35,5660,5610.05,5639.35,111661
