Date,OpenHdfcbank,HighHdfcbank,LowHdfcbank,CloseHdfcbank,VolumeHdfcbank
04-09-2019 06:45,1123.4,1131.525,1122.1,1131.5,452539
04-09-2019 07:45,1131.475,1137,1129.75,1130.05,772359
04-09-2019 08:45,1130,1131.225,1120.55,1124.65,791794
04-09-2019 09:45,1124.6,1124.725,1120.025,1123.875,163227
05-09-2019 03:45,1123.625,1131.075,1122.075,1129.25,1322939
05-09-2019 04:45,1129.25,1136.2,1128.025,1133.5,826661
05-09-2019 05:45,1133.45,1133.675,1118.15,1120.2,561490
05-09-2019 06:45,1120.025,1120.425,1114,1119.75,576725
05-09-2019 07:45,1119.875,1122.8,1112.6,1116.375,419802
05-09-2019 08:45,1116.35,1121.25,1116.3,1117.275,346258
05-09-2019 09:45,1117.3,1118.275,1115.05,1117.575,250154
06-09-2019 03:45,1113.35,1117.425,1110.7,1114.5,695548
06-09-2019 04:45,1114.375,1120,1110.8,1119.9,558879
06-09-2019 05:45,1119.925,1124.85,1119.625,1122.975,450122
06-09-2019 06:45,1122.85,1126.675,1120.275,1126.35,277288
06-09-2019 07:45,1126.375,1128.3,1123.5,1125.95,478207
06-09-2019 08:45,1126,1126.375,1122.8,1123.225,570951
06-09-2019 09:45,1123.25,1123.7,1118.5,1122.95,167718
09-09-2019 03:45,1121.675,1121.675,1109.525,1119.325,598101
09-09-2019 04:45,1119.325,1127.4,1119.225,1125.45,394594
09-09-2019 05:45,1125.5,1129.45,1124.875,1128.15,291027
09-09-2019 06:45,1128.15,1130.375,1124.55,1129.425,552792
09-09-2019 07:45,1129.45,1130,1123.25,1127.3,312470
09-09-2019 08:45,1127.1,1127.825,1121.85,1124.475,371087
09-09-2019 09:45,1124.5,1125.225,1122.5,1122.5,136905
11-09-2019 03:45,1133.25,1133.25,1124.4,1127.25,1115936
11-09-2019 04:45,1127.425,1131.625,1127.25,1128.95,549031
11-09-2019 05:45,1128.95,1129,1122,1122.625,444372
11-09-2019 06:45,1122.625,1126.475,1120.675,1125.775,437713
11-09-2019 07:45,1125.8,1128,1124.55,1127.9,414966
11-09-2019 08:45,1127.875,1129.275,1124.8,1125.15,572387
11-09-2019 09:45,1125.125,1125.675,1122.5,1123,187522
12-09-2019 03:45,1125,1134.875,1124.075,1132.5,876251
12-09-2019 04:45,1132.5,1137.725,1131.75,1135.75,584572
12-09-2019 05:45,1135.8,1137,1132.075,1134.575,561118
12-09-2019 06:45,1134.625,1144.4,1132.3,1141.05,879737
12-09-2019 07:45,1141,1143.3,1138,1140.1,535924
12-09-2019 08:45,1140.3,1141.95,1134.55,1135.025,720244
12-09-2019 09:45,1135,1135.45,1132.55,1135.425,357484
13-09-2019 03:45,1126.025,1132.25,1119.375,1123.3,1294492
13-09-2019 04:45,1123.1,1127.875,1122.85,1125.05,511369
13-09-2019 05:45,1125.05,1126.725,1121.7,1125.75,421048
13-09-2019 06:45,1125.725,1128.525,1123.55,1125.175,378196
13-09-2019 07:45,1125.4,1129.25,1124.2,1128.25,449611
13-09-2019 08:45,1128.35,1133.625,1126.75,1128.05,555992
13-09-2019 09:45,1128,1130.05,1126.75,1128.725,175661
16-09-2019 03:45,1130.975,1130.975,1121.675,1128.2,762314
16-09-2019 04:45,1128.2,1129.875,1124.75,1126.2,516534
16-09-2019 05:45,1126.2,1127,1124.75,1125.075,433368
16-09-2019 06:45,1125.075,1126,1122,1122.675,314798
16-09-2019 07:45,1122.675,1126.45,1120.525,1122.775,336096
16-09-2019 08:45,1122.8,1126.8,1121.5,1122,246796
16-09-2019 09:45,1122.075,1122.625,1120.8,1121.5,130353
17-09-2019 03:45,1123.75,1124.1,1112.65,1112.775,0
17-09-2019 04:45,1113.3,1115.675,1111.175,1114.525,216285
17-09-2019 05:45,1114.5,1115.25,1111.75,1112.925,285468
17-09-2019 06:45,1112.75,1115.45,1110.1,1110.525,183443
17-09-2019 07:45,1110.75,1111.725,1099.05,1100.425,496729
17-09-2019 08:45,1100.2,1105.95,1099.1,1103.525,440945
17-09-2019 09:45,1103.525,1110.3,1102.725,1110,442453
18-09-2019 03:45,1110.025,1112,1099.1,1102.55,0
18-09-2019 04:45,1102.25,1106.2,1101,1102.875,464018
18-09-2019 05:45,1102.55,1103.825,1098.3,1099.3,303370
18-09-2019 06:45,1099.3,1107.55,1099,1105.075,483804
18-09-2019 07:45,1105.25,1105.625,1095.175,1099.6,438872
18-09-2019 08:45,1099.575,1101,1093.175,1093.575,488733
18-09-2019 09:45,1093.575,1094.9,1090,1093.875,241674
19-09-2019 03:45,1096,1101.7,1092.25,1094.7,0
19-09-2019 04:45,1094.5,1096,1086.55,1091.1,732712
19-09-2019 05:45,1091.1,1092.3,1084,1084.65,573321
19-09-2019 06:45,1084.7,1090.75,1084.2,1089.15,580313
19-09-2019 07:45,1089.1,1097.1,1088.8,1091.1,570397
19-09-2019 08:45,1091.15,1100,1090.05,1099.95,850625
19-09-2019 09:45,1099.8,1107,1098.25,1103.5,705555
20-09-2019 03:45,1107,1119.9,1106.3,1119.35,0
20-09-2019 04:45,1119.4,1176,1118.95,1173.45,4936147
20-09-2019 05:45,1173.65,1207.2,1171.6,1193.2,7235003
20-09-2019 06:45,1193.9,1195,1177.9,1187.15,2302766
20-09-2019 07:45,1186.8,1200,1185,1199.8,2383702
20-09-2019 08:45,1199.75,1209.2,1191.05,1202,3147580
20-09-2019 09:45,1201.95,1203.1,1196.5,1202,892425
23-09-2019 03:45,1260,1281.4,1229.4,1248,0
23-09-2019 04:45,1248,1265,1244.8,1264.45,2397966
23-09-2019 05:45,1264.65,1271.9,1261.7,1265.65,2522639
23-09-2019 06:45,1265.5,1275,1258.7,1266.5,2424059
23-09-2019 07:45,1266,1267.85,1254.75,1256,1401786
23-09-2019 08:45,1256,1265,1252.15,1256.9,1787680
23-09-2019 09:45,1256.95,1258,1250,1255.3,466856
24-09-2019 03:45,1255,1258.75,1234.6,1247.35,0
24-09-2019 04:45,1247,1248.9,1228.7,1234.75,1676309
24-09-2019 05:45,1233.95,1240,1228.2,1239.8,1678576
24-09-2019 06:45,1239.65,1252.45,1238.15,1242.55,1385130
24-09-2019 07:45,1243.05,1244.85,1234.5,1241.4,934193
24-09-2019 08:45,1241.4,1261.75,1239.75,1251.6,2391288
24-09-2019 09:45,1251.5,1254.9,1249.05,1252.15,599903
25-09-2019 03:45,1249.9,1249.9,1233.1,1239,0
25-09-2019 04:45,1238.95,1239.25,1230.1,1232.85,1196948
25-09-2019 05:45,1232.7,1241.5,1231,1239.4,1042423
25-09-2019 06:45,1239.85,1249.9,1237.65,1244.2,1181444
25-09-2019 07:45,1244.35,1244.95,1234,1235,689432
25-09-2019 08:45,1234.95,1241.95,1232,1238.75,906345
25-09-2019 09:45,1239,1241.1,1237.95,1240,429781
26-09-2019 03:45,1239.8,1255,1239.8,1254.7,0
26-09-2019 04:45,1254.45,1275,1254.05,1256.7,2826043
26-09-2019 05:45,1256.5,1264,1239.15,1240.1,1465127
26-09-2019 06:45,1240.3,1251,1236.6,1247.3,1096249
26-09-2019 07:45,1247.4,1251.4,1240.65,1249.5,868942
26-09-2019 08:45,1249.25,1255.7,1239.75,1240.3,3369901
26-09-2019 09:45,1240.25,1247,1239.5,1246.7,2099989
27-09-2019 03:45,1248.25,1249.9,1237.6,1242.6,0
27-09-2019 04:45,1242.5,1246.75,1240.2,1243.3,643515
27-09-2019 05:45,1243.3,1252.5,1241.65,1248.8,871418
27-09-2019 06:45,1248.7,1251,1245.1,1247.3,566080
27-09-2019 07:45,1247.2,1252.95,1246.35,1249.1,1099811
27-09-2019 08:45,1249.05,1250.1,1241,1243.55,1478965
27-09-2019 09:45,1242.55,1246.5,1242.3,1245.6,687002
30-09-2019 03:45,1230.65,1239.3,1230,1232.25,0
30-09-2019 04:45,1231.75,1234.5,1227.25,1234,1216445
30-09-2019 05:45,1233.9,1235.8,1229,1229.8,582801
30-09-2019 06:45,1230,1230.85,1216.5,1226.95,1282079
30-09-2019 07:45,1226.95,1230,1222.9,1229,1044929
30-09-2019 08:45,1228.8,1239.3,1226.75,1226.8,2062646
30-09-2019 09:45,1226.85,1228,1224.1,1226.75,1093344
01-10-2019 03:45,1229.5,1245,1226.8,1235,0
01-10-2019 04:45,1235,1249,1231.6,1246.65,1158160
01-10-2019 05:45,1246.8,1250,1244.3,1247,788387
01-10-2019 06:45,1247,1252.6,1245.35,1250.95,639191
01-10-2019 07:45,1250.85,1252,1221.45,1230.15,1975299
01-10-2019 08:45,1230,1250.15,1226.55,1247.6,2546639
01-10-2019 09:45,1247.6,1255,1247.2,1251,496404
03-10-2019 03:45,1238.95,1243.4,1224,1227.75,0
03-10-2019 04:45,1227.65,1229.9,1220.55,1228.9,851109
03-10-2019 05:45,1228.9,1234,1221.95,1225.95,1070225
03-10-2019 06:45,1225.95,1228.95,1220,1221,938964
03-10-2019 07:45,1221,1227.15,1216.65,1225.3,1232596
03-10-2019 08:45,1225.55,1227.9,1222.65,1223.25,1112962
03-10-2019 09:45,1223.15,1224.85,1220,1222.9,515253
04-10-2019 03:45,1238,1239.6,1231.05,1232.3,0
04-10-2019 04:45,1232.3,1233.25,1222.9,1224.65,1074641
04-10-2019 05:45,1224.65,1226.35,1204.55,1207.8,1455794
04-10-2019 06:45,1207.85,1214.75,1195.5,1198.85,1442711
04-10-2019 07:45,1198.75,1203.45,1185.6,1189,1393547
04-10-2019 08:45,1189.2,1195.9,1188.95,1189.1,1461969
04-10-2019 09:45,1189.1,1190.9,1188.4,1189.75,681425
07-10-2019 03:45,1201.25,1219.8,1189.95,1219,0
07-10-2019 04:45,1218.75,1219.55,1201.5,1211.95,1646157
07-10-2019 05:45,1212.1,1214.25,1207.25,1212.1,643899
07-10-2019 06:45,1212.05,1212.05,1204,1206.75,585753
07-10-2019 07:45,1207.05,1211,1200,1203.85,1060810
07-10-2019 08:45,1203.85,1206.9,1186,1186.45,1905427
07-10-2019 09:45,1186.05,1187.55,1181.15,1184.55,1661619
09-10-2019 03:45,1197,1199.5,1191,1192.05,0
09-10-2019 04:45,1192.25,1198.85,1190,1197,536242
09-10-2019 05:45,1197,1214.2,1196.2,1210.55,1522086
09-10-2019 06:45,1210.45,1215,1207.2,1210.15,830903
09-10-2019 07:45,1210.05,1212,1205.15,1209.95,891307
09-10-2019 08:45,1210,1229.9,1210,1229.25,2360909
09-10-2019 09:45,1229.55,1229.55,1225.25,1228.15,972966
10-10-2019 03:45,1216.7,1225.8,1205.45,1209,0
10-10-2019 04:45,1209,1209,1202.7,1205.7,817037
10-10-2019 05:45,1205.75,1205.75,1197.3,1202.35,816455
10-10-2019 06:45,1202.35,1207.35,1198.5,1200.45,692991
10-10-2019 07:45,1200.45,1204.5,1199.4,1202,794094
10-10-2019 08:45,1202.05,1203.3,1198,1199.95,890728
10-10-2019 09:45,1199.95,1203.5,1198.9,1203,469146
11-10-2019 03:45,1212.65,1223.95,1209.7,1221.45,0
11-10-2019 04:45,1221.45,1222.85,1189.55,1199,1597844
11-10-2019 05:45,1199,1203.75,1193.2,1198,820548
11-10-2019 06:45,1198.2,1207.05,1197,1203.15,859343
11-10-2019 07:45,1203.15,1209.7,1197.8,1200.5,1612089
11-10-2019 08:45,1201,1203.6,1196.2,1199.35,1170178
11-10-2019 09:45,1199.15,1199.55,1197.1,1198.25,456449
14-10-2019 03:45,1205,1213.4,1201.2,1208.55,0
14-10-2019 04:45,1208.55,1218,1207.8,1216.4,987302
14-10-2019 05:45,1216.5,1217,1208.25,1211.9,539513
14-10-2019 06:45,1211.75,1215.25,1205.3,1210,764948
14-10-2019 07:45,1210,1219.85,1209,1218.4,979800
14-10-2019 08:45,1218.2,1219.6,1200.3,1200.55,1172428
14-10-2019 09:45,1200.3,1205.95,1197.6,1204.4,445991
15-10-2019 03:45,1206.85,1217.55,1206.85,1216.65,0
15-10-2019 04:45,1216.55,1218.7,1212.1,1215.9,549682
15-10-2019 05:45,1215.95,1218,1215,1217.4,324777
15-10-2019 06:45,1217.85,1218.7,1210.7,1216.75,481458
15-10-2019 07:45,1216.9,1222,1214.7,1220.4,538033
15-10-2019 08:45,1220.4,1225,1220.3,1222.95,830772
15-10-2019 09:45,1222.9,1224.55,1222,1223.4,294657
16-10-2019 03:45,1231.35,1235,1216.65,1220.35,0
16-10-2019 04:45,1219.9,1226.3,1219.9,1222.65,522916
16-10-2019 05:45,1223.4,1227.15,1221.5,1224.15,397864
16-10-2019 06:45,1224.45,1227.35,1214.1,1217.75,676156
16-10-2019 07:45,1217.75,1220,1210.1,1217.55,1028307
16-10-2019 08:45,1217.7,1223.1,1215.8,1222.4,876640
16-10-2019 09:45,1222.4,1223.95,1220.45,1220.45,348309
17-10-2019 03:45,1228,1228,1218.65,1222.2,0
17-10-2019 04:45,1222.2,1222.3,1216.65,1218.5,480037
17-10-2019 05:45,1218.8,1223.95,1213.1,1218.45,704741
17-10-2019 06:45,1218.45,1223,1215.25,1221,635347
17-10-2019 07:45,1221,1229.8,1219.4,1227.1,1175929
17-10-2019 08:45,1227,1228.2,1221.25,1221.7,942997
17-10-2019 09:45,1222,1222.55,1217.6,1220.5,1101789
18-10-2019 03:45,1224.5,1233.75,1223.95,1230.6,0
18-10-2019 04:45,1230.5,1232,1225,1227,519950
18-10-2019 05:45,1226.75,1229.85,1220.35,1228,701747
18-10-2019 06:45,1228,1228.95,1222.35,1225.65,354729
18-10-2019 07:45,1226,1228.25,1223,1227.55,471253
18-10-2019 08:45,1227.5,1230,1221.15,1230,1544623
18-10-2019 09:45,1229.8,1231.5,1227.45,1229.05,871096
22-10-2019 03:45,1253.1,1255,1241.25,1243.5,0
22-10-2019 04:45,1243.5,1244.5,1232.75,1240.45,1412072
22-10-2019 05:45,1240.35,1249.5,1239.5,1248.05,1231226
22-10-2019 06:45,1248.15,1250,1241.25,1244,849428
22-10-2019 07:45,1244.15,1247,1236.25,1245.9,1041318
22-10-2019 08:45,1245.95,1246.6,1239.1,1239.15,1113908
22-10-2019 09:45,1239.95,1240.8,1237,1239,700752
23-10-2019 03:45,1246.85,1248,0,1240.85,0
23-10-2019 04:45,1236.5,1244.8,1234.5,1240.7,1352916
23-10-2019 05:45,1241.4,1246,1240.5,1245.8,910201
23-10-2019 06:45,1243.75,1246,1240.2,1243.85,968422
23-10-2019 07:45,1243.85,1247,1242.05,1246.25,1282497
23-10-2019 08:45,1245.45,1249.6,1235.6,1241,2305347
23-10-2019 09:45,1241,1245,1240,1243.05,321532
24-10-2019 03:45,1247.45,1254.15,0,1243.8,0
24-10-2019 04:45,1244.2,1245,1235.65,1240.4,1541362
24-10-2019 05:45,1239.55,1249.75,1239.2,1248.95,1151211
24-10-2019 06:45,1247.1,1250,1242,1243,1370727
24-10-2019 07:45,1248.75,1251,1229.15,1236.5,3448854
24-10-2019 08:45,1235.7,1240.95,1232,1235.55,1931300
24-10-2019 09:45,1235.55,1240.95,1233.05,1236.1,1127099
25-10-2019 03:30,0,1246.7,0,1241.15,13991
25-10-2019 04:30,1240.4,1246.7,1233.3,1240.5,852136
25-10-2019 05:30,1239.1,1242,1233.3,1238.1,1656488
25-10-2019 06:30,1240.05,1240.25,1221.95,1225.45,1638664
25-10-2019 07:30,1238.15,1239.9,1220.8,1224.5,2510495
25-10-2019 08:30,1225,1234,1220,1229.95,2942013
25-10-2019 09:30,1227.15,1234,1223.2,1229,3012010
27-10-2019 11:45,0,1229,0,1229,0
27-10-2019 12:45,0,1229,0,0,645127
27-10-2019 13:45,0,1237.7,0,1237.7,216316
29-10-2019 03:45,1238.6,1245,0,1244,201478
29-10-2019 04:45,1242.1,1251,1240.1,1250.45,1774051
29-10-2019 05:45,1244.35,1257.2,1243.65,1246.4,3487461
29-10-2019 06:45,1248,1252.75,1244.8,1248.35,1938230
29-10-2019 07:45,1250.4,1251.4,1247.2,1248,1517616
29-10-2019 08:45,1249.35,1250,1241.9,1242.1,2182639
29-10-2019 09:45,1242.05,1243,1239.3,1242.55,437252
30-10-2019 03:45,1247,1255.9,0,1255.4,0
30-10-2019 04:45,1254.95,1262.6,1253.2,1256.35,2597324
30-10-2019 05:45,1254.2,1259,1252.05,1253.35,961558
30-10-2019 06:45,1256.65,1256.95,1246.35,1251.1,1278833
30-10-2019 07:45,1252.3,1257.95,1249.75,1253.15,1750809
30-10-2019 08:45,1250.2,1254.25,1245.25,1247.65,1870673
30-10-2019 09:45,1247.55,1250,1245.8,1249.8,356392
31-10-2019 03:45,1257.7,1263.9,0,1259,0
31-10-2019 04:45,1261,1261,1256.1,1258.1,1005553
31-10-2019 05:45,1258.1,1260.5,1256.35,1257.3,801436
31-10-2019 06:45,1259.8,1259.8,1249.1,1249.9,1382536
31-10-2019 07:45,1253,1253.55,1240.25,1243.95,2327781
31-10-2019 08:45,1245,1245.95,1227.45,1230,2863222
31-10-2019 09:45,1230,1230,1227.55,1230,733485
01-11-2019 03:45,1236.85,1241.8,0,1232,0
01-11-2019 04:45,1236.1,1236.5,1227.9,1233.85,2004996
01-11-2019 05:45,1232.4,1235,1231,1235,905702
01-11-2019 06:45,1232.4,1237,1231.2,1232.5,837886
01-11-2019 07:45,1233.95,1237.5,1231.25,1237,986848
01-11-2019 08:45,1235.6,1240,1233.75,1238.35,1735175
01-11-2019 09:45,1238.15,1243.75,1238,1243.15,565772
04-11-2019 03:45,1246.45,1250,1241.1,1243.25,0
04-11-2019 04:45,1242.4,1245.8,1241.55,1243.05,548304
04-11-2019 05:45,1243.3,1245.9,1229.3,1235.3,2640776
04-11-2019 06:45,1230.95,1238.85,1229.35,1238.3,955059
04-11-2019 07:45,1234.7,1238.85,1230.2,1237.25,1346469
04-11-2019 08:45,1237.25,1242,1233.2,1237.45,1444979
04-11-2019 09:45,1237.4,1238.95,1235.05,1237.95,270221
05-11-2019 03:45,1240.1,1241.55,1235,1239.1,0
05-11-2019 04:45,1237.05,1244.8,1236.85,1240.05,670792
05-11-2019 05:45,1242.65,1243,1236,1238.1,848148
05-11-2019 06:45,1237.95,1240.65,1231,1231,1290344
05-11-2019 07:45,1237.3,1237.3,1229.05,1235.2,3544456
05-11-2019 08:45,1235.15,1239.5,1233.25,1239.5,1509047
05-11-2019 09:45,1239.1,1241.75,1235.25,1239.5,1443740
06-11-2019 03:45,1242,1242,1228.05,1231.7,0
06-11-2019 04:45,1230.15,1234.1,1229.3,1230.6,389223
06-11-2019 05:45,1231.9,1246.75,1230.05,1243.4,1581816
06-11-2019 06:45,1242.2,1246.95,1240.15,1245.2,1923957
06-11-2019 07:45,1244.4,1252.8,1243.1,1250.9,1651333
06-11-2019 08:45,1248.9,1256,1248.3,1255.65,2229811
06-11-2019 09:45,1255.95,1259,1253.4,1256.65,1178807
07-11-2019 03:45,1261.3,1264.25,1250,1254.4,0
07-11-2019 04:45,1251.1,1260.5,1250,1259.65,1209278
07-11-2019 05:45,1257.75,1261.05,1257.2,1259.55,1575528
07-11-2019 06:45,1257.85,1262.8,1253.5,1261.4,2819353
07-11-2019 07:45,1262.35,1269.7,1258.7,1267.2,2181716
07-11-2019 08:45,1264.5,1269.7,1259.5,1264.7,2626557
07-11-2019 09:45,1264.7,1266.05,1261.15,1263.7,1544149
08-11-2019 03:45,1259,1262.2,1252.7,1256.8,0
08-11-2019 04:45,1257.4,1260,1255,1257.6,969683
08-11-2019 05:45,1256.65,1264,1255.55,1261.65,1051757
08-11-2019 06:45,1256.3,1265.45,1255.55,1265.2,1282720
08-11-2019 07:45,1261.5,1267,1258,1260,1727125
08-11-2019 08:45,1262,1264,1255.25,1256.35,1520776
08-11-2019 09:45,1256.45,1256.45,1251.8,1255,462491
11-11-2019 03:45,1252.55,1261.85,1251.5,1256.9,0
11-11-2019 04:45,1257.1,1258.5,1252.4,1257.4,382604
11-11-2019 05:45,1255.9,1261.25,1255,1257.95,790943
11-11-2019 06:45,1256.8,1259.8,1254.55,1255.15,905243
11-11-2019 07:45,1257.9,1258.45,1254,1254.6,1338244
11-11-2019 08:45,1254.95,1265.05,1251.15,1265,1806973
11-11-2019 09:45,1265,1268.5,1257,1264.75,6149523
13-11-2019 03:45,1261.9,1270,1261.05,1263.5,0
13-11-2019 04:45,1266,1266.5,1257,1259.65,547411
13-11-2019 05:45,1258.7,1260.4,1253.85,1255.25,860931
13-11-2019 06:45,1256,1263.85,1253.85,1262.15,1565698
13-11-2019 07:45,1261.4,1263.85,1259.5,1262.85,846480
13-11-2019 08:45,1263,1264.5,1255,1259.4,1677757
13-11-2019 09:45,1259.65,1260.15,1256,1258,291810
14-11-2019 03:45,1262.3,1264.9,1257.2,1262.95,0
14-11-2019 04:45,1261.55,1269.9,1259,1268.85,886077
14-11-2019 05:45,1268,1269.9,1264.35,1265.95,1020716
14-11-2019 06:45,1267.15,1267.6,1263,1263.8,1213197
14-11-2019 07:45,1264.05,1267.95,1263.5,1266.85,948253
14-11-2019 08:45,1266,1274,1264.85,1273.8,2184915
14-11-2019 09:45,1273.8,1277,1273,1275,775854
15-11-2019 03:45,1282.5,1283.8,1276,1278.65,0
15-11-2019 04:45,1277.8,1281,1271.1,1278.55,782889
15-11-2019 05:45,1275.8,1280,1274.65,1277.2,1016823
15-11-2019 06:45,1277.95,1282,1276.25,1281.05,889749
15-11-2019 07:45,1279.9,1285,1279.5,1283.7,1336262
15-11-2019 08:45,1283,1285,1276.15,1277,1429431
15-11-2019 09:45,1277,1282.65,1275.9,1277.9,1159502
18-11-2019 03:45,1276.2,1279.45,1268.05,1270.35,0
18-11-2019 04:45,1268.5,1271.15,1265,1267.1,691825
18-11-2019 05:45,1266.3,1267.75,1261.15,1262.15,1119657
18-11-2019 06:45,1262.2,1265.15,1260.3,1263.05,1341218
18-11-2019 07:45,1262.15,1265.15,1258.7,1262.05,1572763
18-11-2019 08:45,1259.95,1263.85,1258.7,1262.55,1435214
18-11-2019 09:45,1262.55,1263.55,1260.65,1262.4,314410
19-11-2019 03:45,1265.55,1269.9,1261.45,1267.8,0
19-11-2019 04:45,1267.65,1272.9,1266.4,1269.95,784921
19-11-2019 05:45,1270.55,1272.9,1269.7,1271.45,1842377
19-11-2019 06:45,1271.35,1272.8,1268.3,1269.9,978355
19-11-2019 07:45,1270.4,1271,1269.35,1269.95,1139499
19-11-2019 08:45,1270,1271.5,1265,1270.8,1868904
19-11-2019 09:45,1270.85,1275,1270,1274.5,457473
20-11-2019 03:45,1273,1273.15,1267,1268.45,0
20-11-2019 04:45,1269.4,1276,1267.75,1275.25,3210036
20-11-2019 05:45,1273.95,1278.45,1272.7,1277.9,852962
20-11-2019 06:45,1275.7,1282.95,1275.2,1280.95,1632862
20-11-2019 07:45,1279.5,1282.95,1275.3,1276.35,1457257
20-11-2019 08:45,1279.2,1280,1270.1,1271.65,1403754
20-11-2019 09:45,1271.5,1276.55,1271,1273.35,0
21-11-2019 03:45,1271.3,1276.8,1268.5,1276.6,0
21-11-2019 04:45,1273.55,1277,1272.75,1276,587667
21-11-2019 05:45,1274.95,1282.7,1274.6,1281.75,1251586
21-11-2019 06:45,1280.25,1283.8,1279.85,1282.2,1231785
21-11-2019 07:45,1282.15,1287,1280.9,1285.5,1940614
21-11-2019 08:45,1285,1287,1281.6,1284,2005268
21-11-2019 09:45,1284.15,1285,1280.05,1283.35,1523284
22-11-2019 03:45,1282.2,1282.2,1272,1273.6,0
22-11-2019 04:45,1273.85,1275.9,1272.5,1273,249440
22-11-2019 05:45,1274.9,1274.9,1269.15,1270.8,696269
22-11-2019 06:45,1270.2,1274.9,1269.15,1272.15,556500
22-11-2019 07:45,1273.9,1274.5,1270.05,1270.95,738473
22-11-2019 08:45,1271.05,1272.9,1262,1262.7,1924474
22-11-2019 09:45,1262.75,1268.4,1262.1,1266.8,746988
25-11-2019 03:45,1265,1274,1264.65,1271.2,0
25-11-2019 04:45,1273.85,1275.65,1269,1274.45,520567
25-11-2019 05:45,1273.9,1277.8,1270.25,1271.35,862451
25-11-2019 06:45,1272.85,1275,1269.95,1273.75,648520
25-11-2019 07:45,1273.85,1279.5,1273,1277.35,1087479
25-11-2019 08:45,1276.45,1279,1268,1270.85,1922009
25-11-2019 09:45,1271,1273.95,1269,1271.1,1109388
26-11-2019 03:45,1272.9,1279,1272.35,1278.1,0
26-11-2019 04:45,1278.3,1279,1274.2,1274.35,423173
26-11-2019 05:45,1275.15,1276.65,1269.6,1271,863682
26-11-2019 06:45,1271,1273.55,1268.4,1268.75,1199673
26-11-2019 07:45,1272.5,1273.5,1267,1272.6,1341194
26-11-2019 08:45,1272,1276,1267.45,1274.7,1508442
26-11-2019 09:45,1275.05,1278,1274,1276.5,343569
27-11-2019 03:45,1276,1285.7,1272.35,1283,0
27-11-2019 04:45,1282.6,1284.7,1276.5,1276.85,799324
27-11-2019 05:45,1278.4,1279.2,1273.7,1274.4,1073286
27-11-2019 06:45,1276.5,1278.45,1271.2,1273.65,1489221
27-11-2019 07:45,1275.75,1276.5,1272.4,1273.3,792107
27-11-2019 08:45,1274.15,1279,1273.05,1278.25,1376265
27-11-2019 09:45,1278.2,1280,1277.3,1279.15,344898
28-11-2019 03:45,1280.5,1281.65,1271,1273,0
28-11-2019 04:45,1273.85,1274.85,1270.1,1272.65,346406
28-11-2019 05:45,1273.3,1276.8,1269.65,1273.95,941171
28-11-2019 06:45,1274.5,1276.8,1269,1270,1191577
28-11-2019 07:45,1270,1273.3,1267.5,1267.9,1922377
28-11-2019 08:45,1268.6,1269.6,1262.1,1264.8,2744712
28-11-2019 09:45,1264.9,1268,1262.55,1267,1319918
29-11-2019 03:45,1267.9,1269.4,1256.1,1257,0
29-11-2019 04:45,1258.5,1260.3,1252,1254.3,570469
29-11-2019 05:45,1255.35,1260,1252,1258.4,1167145
29-11-2019 06:45,1254.25,1260.85,1253.5,1257.3,891755
29-11-2019 07:45,1257,1264,1255.7,1262.4,1316030
29-11-2019 08:45,1261.1,1279.7,1259.65,1273.2,3533468
29-11-2019 09:45,1273.4,1278,1273.4,1275,1865303
02-12-2019 03:45,1273.4,1273.4,1264.35,1269.1,0
02-12-2019 04:45,1269.85,1270.25,1263,1263.15,484294
02-12-2019 05:45,1266.75,1267.35,1258.8,1261.9,2523647
02-12-2019 06:45,1262.85,1263.45,1260,1261.65,625428
02-12-2019 07:45,1260.65,1268.45,1260.4,1268.3,821163
02-12-2019 08:45,1264.2,1269,1262.5,1266.6,1292860
02-12-2019 09:45,1267.05,1268,1262.55,1265.75,1139151
03-12-2019 03:45,1269,1269,1256,1257.05,0
03-12-2019 04:45,1257.25,1259.6,1255.2,1256.6,421006
03-12-2019 05:45,1256.05,1259.85,1255.9,1257.65,820902
03-12-2019 06:45,1258.05,1259.2,1256.25,1257.6,599894
03-12-2019 07:45,1257.8,1258.6,1256.5,1257.6,863869
03-12-2019 08:45,1257.5,1258.5,1255.05,1255.85,1076154
03-12-2019 09:45,1255.8,1257.85,1253.8,1255.4,1161014
04-12-2019 03:45,1254.1,1256.9,1242.2,1253.75,0
04-12-2019 04:45,1254.9,1256.9,1245.15,1246.3,367708
04-12-2019 05:45,1249.95,1250,1243.25,1245.15,1852794
04-12-2019 06:45,1246.05,1247,1237.35,1239.4,1743650
04-12-2019 07:45,1239.6,1243.15,1234.2,1240.6,2393429
04-12-2019 08:45,1240,1254.5,1239.6,1250.25,1901864
04-12-2019 09:45,1250.1,1253,1250.05,1251.65,352233
05-12-2019 03:45,1255.65,1258.75,1248.8,1249.95,0
05-12-2019 04:45,1253.05,1255.4,1248.25,1253.05,422838
05-12-2019 05:45,1251.4,1254,1241.45,1245.05,1915314
05-12-2019 06:45,1247.65,1250.8,1242.1,1249.95,939009
05-12-2019 07:45,1246.9,1256.65,1246.7,1255.95,1045449
05-12-2019 08:45,1254,1257.65,1245.6,1251.7,1582243
05-12-2019 09:45,1251.8,1253.35,1241,1244.9,1553433
